album_id,category_id,title,sub_category,corr
3129997,11,胡言乱语,卡通,0.5
3130109,11,课后分享,教材,2.76
3132709,11,生,健康,4.74
3134964,11,小心思,教材,3.65
3140359,11,三生三世,健康,3.78
3147592,11,雷雨声,健康,3.27
3148573,11,聊来聊趣,故事,0.96
3151760,11,常用背景,健康,2.56
3151777,11,直销相关,健康,1.91
3154750,11,11月5日,健康,4.64
3155550,11,默认,健康,0.36
3158234,11,无,健康,5.39
3160227,11,你好我是呀咩喋频道,健康,4.45
3160901,11,二中广电,健康,0.32
3162255,11,致十二点钟mirror,健康,2.47
3166803,11,寂寞如此冷暖自知,健康,2.48
3168079,11,萌萌哒,故事,2.37
3168892,11,miss,心理,0.77
3173727,11,美乐家简单推荐,心理,3.07
3177948,11,佛学集辑3,健康,0.49
3180648,11,小编愤怒了,故事,0.75
3186847,11,缘起赞,健康,3.68
3188047,11,我们来咯,健康,1.58
3188957,11,朗诵,健康,6.77
3189972,11,朗读,健康,4.25
3191834,11,搞笑,健康,2.89
3194365,11,安利广州20年年会,教材,6.38
3196082,11,读诗,绘本,0.94
3199980,11,骦夜的转采,健康,4.43
3201959,11,普通话等级测试,家长升级,0.65
3202626,11,诗,护理,0.69
3203843,11,Lucas,卡通,4.81
3204060,11,开业啦,健康,5.68
3207489,11,加,健康,4.65
3209775,11,123木偶人,故事,4.13
3222221,11,我爱读诗,绘本,2.65
3224426,11,从前,故事,1.8
3229052,11,大茂哥哥是最棒的,儿童成长,0.13
3230329,11,人之调和,国学历史,2.47
3232149,11,test1,健康,0.47
3233604,11,开心就好,健康,0.64
3234012,11,2015,健康,5.37
3239099,11,采风纪实,国学历史,0.21
3239134,11,暖心静心修心,心理,2.98
3254937,11,TeacherZ的钢琴课,家长升级,0.52
3257589,11,黑夜的我,健康,4.02
3258164,11,欧佩薇,故事,5.1
3259686,11,练习,健康,6.57
3265190,11,乐动人心,卡通,2.67
3267426,11,动漫配音,心理,2.01
3269247,11,沈氏夫夫,健康,2.28
3272361,11,喵,健康,5.15
3273530,11,小熊的尾巴,健康,2.32
3274858,11,秋天的味道,故事,5.72
3275315,11,梦,健康,4.99
3278608,11,瞎嚎的,健康,2.13
3280033,11,whereyouvebee,健康,3.03
3281452,11,杂七杂八,文学,0.85
3282744,11,合作闹鬼,文学,0.45
3283262,11,龙洞校区20151130第六饭堂,国学历史,0.34
3289824,11,EasyMelody,心理,1.06
3291329,11,福报文化,健康,4.18
3291982,11,auelemaltenbesek,健康,0.95
3292295,11,Englishbedtimestory,卡通,0.92
3300533,11,我,健康,4.93
3303073,11,loveyourself,健康,0.48
3304663,11,默认专辑,健康,1.54
3305614,11,呵呵,健康,4.26
3307049,11,云,健康,5.65
3307466,11,试音,健康,4.23
3308578,11,Ghni,健康,1.32
3308579,11,Gheni,健康,1.3
3313846,11,鹰之歌,儿歌,6.21
3314786,11,饕餮美食,健康,7.28
3317525,11,刘子洋,家长升级,7.09
3321706,11,我就是我,健康,2.99
3325381,11,一个人时念念,诗词,1.36
3329327,11,哈哈,健康,6.21
3329559,11,哇呜,健康,2.58
3333050,11,基督山伯爵,健康,4.1
3333357,11,诗集,诗词,0.88
3338181,11,tata,卡通,2.63
3338541,11,王源,健康,6.71
3341345,11,财气36条黄金法则,健康,4.71
3356803,11,我的母语,故事,1.54
3366559,11,平凡日子非凡过,家长升级,4.47
3368102,11,广告,故事,1.35
3368961,11,测试,健康,4.75
3370169,11,223宿舍开篇,健康,3.89
3372486,11,起床了,健康,3.49
3376506,11,在,健康,5.36
3379739,11,默认专辑,健康,1.54
3388363,11,我,健康,4.93
3389537,11,试试,健康,2.06
3389860,11,微笑的鱼审核,健康,2.01
3390946,11,频道会客厅,健康,3.9
3391814,11,李思科,健康,0.53
3392011,11,课外书1,绘本,4.82
3392381,11,寻,健康,5.52
3393076,11,妈蛋,健康,5.77
3397154,11,叶总,健康,5.07
3398355,11,弯弯曲曲,儿歌,4.44
3400167,11,新倩女幽魂灵兽配音参赛,心理,4.02
3401119,11,认证,儿童成长,1.68
3402262,11,第一次,健康,6.2
3405340,11,待我长发及腰,儿童成长,4.02
3407528,11,日常,健康,4.31
3411425,11,EN,健康,5.37
3414712,11,我们的山艾,健康,3.17
3415575,11,转载好文,健康,3.88
3415888,11,扣扣,健康,1.02
3416000,11,TalkShow,健康,0.71
3418491,11,作文辑,文学,6.69
3418989,11,诗,护理,0.69
3420644,11,实验,健康,5.15
3421714,11,University,心理,0.52
3422464,11,转采,健康,3.99
3425858,11,沈童另类,健康,0.97
3426185,11,我转采的,健康,3.83
3426205,11,转载的,健康,4.74
3426209,11,转载的,健康,4.74
3426222,11,值得一听,健康,2.3
3426484,11,verynice,卡通,0.18
3426507,11,推荐,健康,4.83
3426509,11,我经常听的,国学,6.86
3426561,11,verynice,卡通,0.18
3426717,11,verynice,卡通,0.18
3426846,11,good,健康,5.58
3426949,11,好听的,健康,3.89
3427033,11,值得一听,健康,2.3
3427053,11,Listen一首歌,儿歌,6.73
3427063,11,非原创,健康,1.26
3427197,11,七日,健康,4.37
3427291,11,我喜欢的,健康,3.79
3427292,11,verynice,卡通,0.18
3427339,11,收藏,健康,5.98
3427579,11,听听吧,健康,4.06
3427639,11,耳朵,健康,5.95
3427643,11,推荐,健康,4.83
3427687,11,值得一听,健康,2.3
3427763,11,听听吧,健康,4.06
3427807,11,verynice,卡通,0.18
3427845,11,非原创,健康,1.26
3428071,11,good,健康,5.58
3428075,11,好听的,健康,3.89
3428090,11,我经常听的,国学,6.86
3428100,11,2015年,健康,2.86
3428451,11,听听吧,健康,4.06
3428548,11,资讯,健康,3.55
3428583,11,收藏,健康,5.98
3428610,11,不错,健康,5.02
3428672,11,我转采的,健康,3.83
3428678,11,可以,健康,2.44
3428700,11,非原创,健康,1.26
3428927,11,收藏,健康,5.98
3429041,11,听听吧,健康,4.06
3429070,11,推荐,健康,4.83
3429084,11,Listen一首歌,儿歌,6.73
3429205,11,verynice,卡通,0.18
3429223,11,值得一听,健康,2.3
3429573,11,我喜欢的,健康,3.79
3429577,11,听听吧,健康,4.06
3429583,11,都来听听,健康,3.15
3429813,11,你也来听听,健康,2.03
3429834,11,我经常听的,国学,6.86
3429835,11,很赞,健康,6.3
3429884,11,好听的,健康,3.89
3430044,11,很赞,健康,6.3
3440545,11,收藏,健康,5.98
3440550,11,耳朵,健康,5.95
3480218,11,曼蒂MANDY有声杂志第二期,健康,0.67
3516877,11,qq,健康,6.29
3533403,11,我是你,健康,2.1
3537310,11,12岁就爱作文,文学,5.31
3567301,11,晚自习,健康,5.79
3587446,11,大男,儿童成长,7.96
3603035,11,一月份你心柔软却有力量后半部分,心理,3.18
3652298,11,试音,健康,4.23
3657790,11,English,卡通,1.43
3694162,11,试音,健康,4.23
3714792,11,小女生金贝贝,护理,2.91
3733856,11,臭臭,健康,1.03
3754225,11,五下课文,教材,7.39
3787370,11,专辑,健康,6.36
3788713,11,新的声音新的力量,健康,1.76
3792896,11,2016年3月2,教材,6.8
3807118,11,葩史葩史第一季,国学历史,1.57
3817519,11,傻B的日常,健康,3.04
3817938,11,翻越远方的大山,儿童成长,0.85
3825586,11,专属限量版人生,诗词,0.43
3843495,11,妈妈和太阳,健康,4.53
3880279,11,懂得生命,健康,4.83
3882532,11,最后一课,健康,4.22
3896895,11,monica,卡通,6.02
3907946,11,小时候,健康,1.58
3933369,11,爱show默认专辑,心理,1.48
3940060,11,默认专辑,健康,1.54
3946068,11,试音,健康,4.23
3963390,11,天台二锅头,健康,4.23
3987485,11,一句话学文常编导公开课,文学,0.47
3997230,11,窗边的小豆豆,健康,3.12
4001577,11,三文鱼,文学,2.64
4002772,11,青葱岁月中的点点滴滴,健康,1.84
4019018,11,MangoHouse,心理,0.22
4019764,11,默认专辑,健康,1.54
4033947,11,真爱智慧的默认精品,故事,2.32
4043237,11,随口,健康,4.6
4085651,11,试1,健康,3.05
4089776,11,八个一百,健康,3.94
4096869,11,公主加油,健康,3.11
4101936,11,命运之夜,健康,1.81
4116444,11,17小壁虎借尾巴黄家慧,大咖,0.11
4119813,11,试听,健康,3.89
4127704,11,于爱璐老师的演讲,健康,0.76
4140930,11,穷屌丝,健康,4.03
4153153,11,宜春学院广播站,教材,5.07
4154195,11,猴王出世,健康,4.73
4165973,11,嫤语书年试音,绘本,5.41
4169826,11,魔法水晶雪菲雅自传,健康,1.13
4176272,11,Juju,健康,2.49
4178452,11,吟诵,健康,5.25
4181205,11,山水田园诗,诗词,1.08
4183592,11,圆梦团楚楚,故事,0.3
4183909,11,百姓话题第一期民政局访谈,国学,4.73
4188692,11,小黑,健康,1.48
4188846,11,成功七要素,国学历史,1.5
4197090,11,阿米巴经营,国学,11.94
4197504,11,练习,健康,6.57
4197658,11,hello,健康,2.25
4202538,11,我们,健康,3.74
4204337,11,玩的开心o,心理,1.91
4216430,11,祥云共富,健康,4.23
4217586,11,石头记,健康,5.63
4217997,11,随手录,健康,3.98
4219261,11,试音,健康,4.23
4221418,11,不再犹豫,健康,1.57
4222690,11,Glantine长青的阳光森林营养餐细分专栏,健康,1.24
4227414,11,木心,卡通,4.42
4233127,11,南水,健康,3.0
4234139,11,如是学修分享,教材,0.92
4234493,11,为你读诗,护理,0.11
4235416,11,上传,健康,2.29
4240896,11,我爱的诗,健康,0.24
4241271,11,1,健康,5.33
4242190,11,a,健康,2.56
4243469,11,小新星,健康,2.23
4245755,11,广告配音,故事,0.39
4246387,11,cv铃声,儿童成长,0.77
4247357,11,母亲,健康,7.16
4249328,11,分享,故事,0.67
4251812,11,雨过之后,健康,4.27
4254680,11,拖延症,健康,2.94
4258335,11,YY课堂,健康,3.86
4259685,11,小雷,文学,0.74
4266481,11,月如意,健康,3.78
4286105,11,1,健康,5.33
4306669,11,随口读,健康,2.11
4318292,11,奇妙学校,故事,0.55
4321727,11,安言安信的小诗原创,诗词,1.43
4342518,11,泰戈尔诗选,护理,0.64
4369776,11,青岛超凡,健康,3.73
4392517,11,依依冰冰,健康,3.42
4399355,11,WVC,健康,1.14
4405714,11,好东西要分享,故事,0.29
4419880,11,每文读诗,文学,1.99
4420355,11,理想录音合集,健康,2.3
4423347,11,可莉净悠悠团队,心理,0.14
4429881,11,双迪产品录音,文学,2.11
4435015,11,以色列荣耀行出发须知音频,健康,0.82
4437018,11,柏,健康,5.25
4449804,11,华夏尚品,文学,3.06
4450983,11,一,健康,6.06
4453418,11,请聘请我之我不知该说些什么,文学,3.15
4464062,11,成都水晶疗愈公益课,健康,0.22
4470966,11,虫虫,健康,6.1
4472710,11,答辩,儿童成长,0.47
4477807,11,打造朋友圈,国学历史,2.72
4481273,11,123,健康,6.12
4483418,11,诗集芦花飞雪,诗词,0.54
4486415,11,随口噏,健康,4.6
4490335,11,我爱的诗,健康,0.24
4491179,11,楞严咒序,健康,3.11
4493476,11,创世兵魂解说,儿童成长,1.44
4498688,11,江南,故事,1.76
4499928,11,趣闻轶事,故事,8.24
4501558,11,ME,家长升级,0.32
4507054,11,昊声音第二季,健康,3.43
4508412,11,我的路程,健康,2.11
4512057,11,无聊,健康,3.86
4517055,11,晓云零售秘诀,健康,3.47
4517298,11,测试1,健康,4.95
4525355,11,练习箱子,家长升级,2.7
4530758,11,一些题材不统一的声音,教材,2.85
4532083,11,怀念,儿童成长,0.08
4532882,11,一知己,健康,4.08
4540105,11,介绍,国学历史,0.63
4540973,11,考试记题,健康,2.83
4546049,11,大家好,儿童成长,1.68
4546823,11,人类无权,诗词,0.49
4546848,11,随手偶的,健康,5.91
4549216,11,练习,健康,6.57
4552623,11,舞蹈,健康,4.1
4556765,11,两学一做,教材,5.71
4557686,11,朱朱,国学历史,2.29
4558580,11,我就随便说说,文学,9.87
4560767,11,我的,健康,5.0
4562947,11,和君,健康,4.35
4567816,11,五月,健康,3.37
4569705,11,陈彬,健康,3.44
4571018,11,BAIBAI面膜课堂,健康,2.0
4571524,11,心留余白,卡通,0.11
4572801,11,开始,健康,4.17
4574249,11,活动比赛,卡通,0.63
4574412,11,别听录着玩的,健康,1.11
4574519,11,司考真题,健康,0.69
4574666,11,蚊子的声音之旅,家长升级,3.42
4574945,11,读诗,绘本,0.94
4578345,11,多贝团队代理必听音频,国学历史,5.52
4579951,11,风之旅,健康,3.28
4586260,11,生命的重建,健康,1.45
4696541,11,小试牛刀,健康,2.11
4748840,11,有猫商学院七月声音,文学,0.35
4891319,11,沁园春雪,故事,1.73
4901284,11,聆听财大,儿童成长,5.55
5117865,11,发现身边事,故事,6.08
5213527,11,WeMakeCookies,卡通,0.32
5230273,11,自己喜欢的,健康,2.03
5241053,11,作业,健康,2.89
5247344,11,只是想朗读罢了,健康,1.02
5259909,11,转采篇,健康,4.39
5261080,11,1,健康,5.33
5329227,11,你知道我在说什么吗,儿童成长,3.52
5428346,11,文轩的碎碎念,故事,1.02
5639907,11,道,健康,4.22
5642811,11,西藏三17,健康,3.35
5898687,11,净享深呼吸逸新空气净化器,国学历史,1.65
5956027,11,片花,健康,3.77
6102550,11,玩玩,健康,1.36
6142300,11,思维本体学实证专题音频基本理论,教材,1.31
6260984,11,龚欣瑶,健康,2.95
6415491,11,新年你好罐,健康,1.58
6583169,11,读写大本营,儿童成长,4.63
6647906,11,片段试读,儿童成长,9.83
6671118,11,正能量,儿童成长,2.16
6792129,11,蜕变从今天开始,故事,1.1
6823407,11,阿尔玛的声音,健康,6.62
7101725,11,当我们想家的时候,家长升级,5.3
7184435,11,FM3722532,家长升级,2.71
7440478,11,转载,健康,4.39
7545449,11,gs,健康,4.27
7702364,11,念力的秘密,儿童成长,5.04
7712825,11,公开打卡,健康,3.56
7769544,11,2017首录,健康,4.45
7785448,11,公告,健康,3.77
7808111,11,孙骁骁横店热闹庆生身穿嫁衣双喜临门,故事,0.61
7909240,11,女娲传说之灵珠翻配,心理,3.36
7952647,11,小样,健康,5.55
8057501,11,100天哟,健康,4.0
8073618,11,1,健康,5.33
8151997,11,测试用,健康,4.18
8192153,11,全民朗读,健康,5.62
8214953,11,试音从尝试开始,健康,1.12
8222818,11,试音,健康,4.23
8313235,11,楷鑫猎头乐峰老师的我的天使,心理,4.38
8365327,11,小雨珊珊慢慢概念,儿童成长,0.57
8373749,11,KellyandVenus,健康,0.6
8384997,11,音乐,健康,1.38
8386166,11,个人专辑,健康,1.54
8399009,11,SCHOOL,健康,1.98
8412910,11,十八届六中全会,健康,2.32
8445874,11,逃家小兔,家长升级,1.71
8454857,11,海娃,健康,6.38
8458999,11,少年老陈个人专辑,故事,0.16
8462126,11,成功八步,国学历史,3.84
8473771,11,皮皮猴的夏天,健康,4.17
8489618,11,爱之声,健康,3.88
8489972,11,愿人心温暖万物复苏,教材,0.75
8493105,11,峰岩疯语,国学历史,2.27
8511329,11,任瑞欣个人专辑,诗词,0.02
8518409,11,你没有丁丁,健康,1.86
8520424,11,李伟波,健康,2.52
8537741,11,随便读读,绘本,8.68
8540807,11,格物,心理,2.11
8559477,11,罗尔德达尔了不起的狐狸爸爸,健康,1.43
8568496,11,Amy李语音,卡通,3.13
8595652,11,IC词组,诗词,2.14
8602974,11,你在听吗,健康,3.65
8622003,11,我即将沉默叶尘,健康,0.14
8626599,11,众志鸿腾,健康,4.91
8633631,11,ORT1,健康,2.08
8635380,11,大脸猫杨伊伊胡乱读,健康,0.71
8642893,11,20170617W,健康,3.91
8665619,11,激励成交心法,卡通,0.56
8676400,11,全民朗读,健康,5.62
8682007,11,拥抱你的内在小孩,健康,4.65
8683179,11,父与子的诵读,家长升级,2.18
8716591,11,南京会议王金利老师,故事,2.55
8722421,11,妞妞读诗,诗词,1.33
8748609,11,期待的拉面,健康,2.82
8748846,11,说说说说说,文学,15.88
8748985,11,大巴扎里的丝绸之路,儿童成长,0.59
8769439,11,暑期高一物质的量浓度,健康,1.05
8776083,11,没事读一点,故事,6.45
8788198,11,面试,健康,2.05
8813820,11,一袋子情书,绘本,6.08
8839157,11,七小三三班夏天天,健康,0.27
8853437,11,多特瑞,健康,4.58
8860173,11,三只白鹤林子源2017622,家长升级,2.31
8883071,11,番茄的上岸路,故事,0.58
8896907,11,大大行我也行,儿童成长,7.84
8996029,11,青春,健康,4.23
9017425,11,张丽君口才11班王雨泽,健康,3.13
9023216,11,桃小桃个人专辑,健康,1.47
9028809,11,幽兰生命的回声二,健康,3.46
9035241,11,小鬼当家的论语,家长升级,2.35
9038028,11,啦啦啦,健康,4.57
9062291,11,Voiser雯,心理,0.64
9063615,11,thomas,心理,0.63
9066843,11,一年2班陆榕容,教材,1.34
9074012,11,一些话慢慢说,儿童成长,3.64
9081026,11,松下幸之助道路无限宽广,故事,1.74
9098238,11,杂谈日志by任何人,家长升级,0.01
9108838,11,小王子,健康,2.74
9115579,11,郭晓峰谈军民融合大中华,健康,1.78
9120538,11,不一样的卡梅拉,儿童成长,0.59
9126041,11,17真题练习,健康,3.01
9139032,11,个人专辑,健康,1.54
9139260,11,早起者Lee萌萌的专辑,故事,1.39
9143008,11,绿野的草稿,故事,1.41
9143436,11,向日葵,健康,0.76
9158452,11,北乞兮,健康,4.96
9164982,11,喵小咪的随读,教材,0.79
9168958,11,碧草夸克,健康,3.74
9176728,11,晓曦,健康,4.63
9177064,11,熙熙顾南,健康,4.29
9181376,11,人体解剖生理学,心理,2.96
9181425,11,是谁嗯嗯在我的头上,健康,0.24
9184226,11,一千零一夜,健康,4.42
9195214,11,人弘随善随缘修身修心修生,教材,1.89
9198320,11,韦丽满man,健康,2.07
9198905,11,杂说,文学,12.02
9209901,11,小青梅,健康,1.73
9216978,11,面试现象类,健康,0.67
9221087,11,初2015级16班周馨滢,教材,5.24
9221592,11,返璞归真,健康,1.52
9223307,11,Ariel,健康,3.11
9223720,11,郭子涵如果我是一片雪花,家长升级,2.16
9231715,11,Whyarewebestfriendsagain,卡通,1.35
9241864,11,Coco,卡通,0.15
9252984,11,配音,健康,4.31
9253282,11,小中组程一诺最后一分钟,教材,1.98
9261738,11,郑博文,健康,1.0
9265976,11,金刚七句,健康,5.02
9275299,11,古文,诗词,2.93
9278323,11,崔嵛珣小金鱼拔牙,健康,1.53
9279815,11,主持七要素顺联MDT特战队A5组,家长升级,0.05
9280744,11,第一,健康,6.89
9287664,11,Cherry个人专辑,健康,1.32
9288071,11,以幽默的方式过一生,故事,0.95
9290271,11,鬼俞的言创造新,儿童成长,0.57
9290895,11,刘俊杰朗诵,健康,3.64
9302135,11,情书,绘本,6.97
9302220,11,掌纹医学入门,科普,0.58
9308586,11,泪流成溪泰戈尔诗集,国学历史,1.59
9319551,11,洪玉龙个人专辑,健康,1.34
9323892,11,3000词作业,诗词,0.41
9326385,11,会变脸的笑和尚,健康,3.44
9327366,11,孙思齐个人专辑,健康,2.62
9329346,11,梨花小院,健康,0.38
9329919,11,201707暑假作业,健康,1.29
9341955,11,暑假专辑,健康,3.97
9357079,11,Jenny,健康,2.49
9362366,11,我的假期,健康,1.44
9365731,11,2017年秋,教材,3.35
9372240,11,变形警车玻利,健康,2.51
9380445,11,李宇泽,健康,4.8
9394131,11,若有见闻者悉发菩提心,卡通,3.98
9399301,11,记忆里的文字,文学,4.77
9399567,11,那些深刻的道理听来都如此简单,心理,2.55
9404743,11,李尤溪,健康,4.12
9405045,11,自娱自乐朗读,心理,4.73
9410588,11,一江风,故事,2.27
9413225,11,幸福小公主思思Muzzy,健康,1.8
9417470,11,紫紫,健康,1.66
9417670,11,被讨厌的勇气,健康,0.12
9418418,11,拾光小院,健康,1.11
9420151,11,诗经中我喜欢的几首,国学,9.55
9424037,11,小豆豆系列,健康,4.64
9431775,11,眉儿小语,教材,0.95
9434581,11,一只鲸鱼,健康,2.72
9447023,11,刘建梁,故事,1.81
9447511,11,詩,健康,1.84
9449092,11,小王子,健康,2.74
9450589,11,玉成个人专辑,国学历史,5.63
9454759,11,宇飞来有梦你就来15020379566,健康,1.3
9456036,11,新概念2Lesson2李雪绮,国学历史,0.2
9465896,11,子悦声音,家长升级,5.14
9467810,11,青柠时代1,国学历史,5.12
9471883,11,给你取个什么名字呢,心理,0.86
9477250,11,朝阳地带之红星闪耀中国,国学历史,1.03
9478187,11,的我样子个人专辑,家长升级,0.06
9479480,11,月光居士东久君,故事,1.12
9480957,11,做最好的自己,健康,0.31
9485383,11,上海徐可爱自己,健康,0.15
9490172,11,物联网,健康,0.6
9505644,11,邓舒萌朗诵谁能画出鸟鸣,卡通,2.51
9508772,11,顺生论二,健康,3.6
9509193,11,Sugar娘娘,健康,2.09
9514811,11,哈哈哈哈3,健康,5.34
9515238,11,个人专辑,健康,1.54
9521565,11,放着我来读,故事,0.75
9529012,11,JOE打卡第二天,健康,0.26
9532358,11,宇飞来酷聊八大功能,儿童成长,8.13
9533980,11,必修一,健康,2.77
9539060,11,北京姜静珍惜生命中最美的遇见,健康,1.95
9542060,11,Johnny,健康,1.5
9544919,11,实战,健康,4.85
9545499,11,鹏飞老师领读课程表,故事,0.45
9548168,11,3Q语法精讲篇,故事,0.03
9550320,11,Caakie随录,健康,0.04
9550367,11,Colin孙悟空暑假28天朗读,国学历史,0.03
9554135,11,若今夜没有酒还能入眠,儿童成长,3.54
9556807,11,日语朗诵,国学历史,0.32
9561017,11,四个泡芙,健康,4.17
9563570,11,小麦,健康,5.14
9570453,11,刘艺果,宝贝show,0.55
9576028,11,任我行我成晨读,国学历史,7.71
9576209,11,陶逸恒个人专辑,诗词,0.14
9581567,11,贝贝熊系列,护理,2.31
9584084,11,试麦,健康,3.56
9585405,11,2017维也纳管弦乐团新年音乐会,故事,1.99
9587124,11,哈哈哈哈哈哈哈哈,健康,6.4
9615950,11,王昳菲的,健康,2.75
9620645,11,云集Bk社群坚持,教材,3.19
9624961,11,金士力佳友,健康,1.24
9626178,11,影子,家长升级,4.4
9653223,11,我未说出的,文学,7.92
9685279,11,potatozz悦读,家长升级,2.52
9688596,11,安利成冠100分计划微信276465606,国学历史,3.48
9690011,11,闲情偶记,健康,5.02
9691598,11,雨纷纷,健康,3.02
9702217,11,面对,健康,2.54
9713414,11,妈妈85后,健康,5.21
9714581,11,其他,健康,2.09
9716897,11,丁一益暑期朗读,健康,2.04
9717587,11,郑老师养生美容妇科阳痿早泄,科普,0.55
9720282,11,智慧公主马小岚14,故事,0.96
9720391,11,宅猫,健康,3.37
9723579,11,简爱,健康,3.54
9727578,11,赵宇涵的朗读专辑,故事,0.63
9736214,11,中新史,国学历史,5.17
9767994,11,一个人有多不正经就有多深情,国学,4.93
9772218,11,C中端男51号铿锵激情,健康,1.53
9780447,11,一一读给你听,故事,2.25
9799782,11,为你读,儿童成长,0.61
9810904,11,绕口令,健康,3.27
9824317,11,EMO,家长升级,1.4
9826248,11,测试音频声音扎到爆炸,健康,5.35
9831636,11,难过的弗洛格,健康,2.87
9831809,11,aa,健康,0.31
9833466,11,豆豆晨读打卡第一天,国学历史,0.41
9859790,11,晓月阿姨的21天跟读计划,绘本,2.37
9866164,11,病少枭宠纨绔军妻,护理,1.98
9875704,11,大学,儿童成长,5.17
9881306,11,ptesst,心理,2.22
9893559,11,怡然自得,健康,3.38
9904715,11,丁丁历险记,国学历史,0.09
9924118,11,瀚文,健康,4.17
9926008,11,萌端甜芽,健康,2.6
9928830,11,最美的诗文,健康,0.71
9932698,11,肖湘奇,健康,4.87
9933621,11,碎碎念,健康,1.75
9939152,11,穆朗玛雅诗集,诗词,3.42
9950233,11,作业作业,文学,2.12
9952641,11,闲来自诵,健康,0.6
9953315,11,绿山墙的安妮第十七章生佳灵,健康,0.86
9960757,11,可怜的樱桃师傅李婉婷,健康,1.3
9977802,11,考研,健康,3.76
9989787,11,外婆的道歉信,儿童成长,0.64
9992506,11,8月15日戴总的精彩分享,故事,0.53
10000891,11,娟子726,家长升级,5.72
10001800,11,其他,健康,2.09
10014204,11,听见花开雪落,健康,1.92
10018696,11,内部示例,宝贝show,3.4
10024671,11,阿秋读诗,绘本,3.95
10029350,11,Yiersansi,心理,0.34
10033513,11,背书,绘本,11.35
10034313,11,稻草人,故事,0.58
10034439,11,暖兵筑梦为爱奔跑,健康,3.26
10043437,11,爱朗读,健康,0.9
10044326,11,新概念专辑,健康,3.03
10054302,11,小公鸡和小鸭子,教材,0.85
10054795,11,AWolforaSheep,健康,0.0
10058169,11,雪儿分享直播间,卡通,1.75
10059243,11,丹佛为你读诗,护理,0.01
10064761,11,王昱婷背诵小短文2,教材,2.5
10068023,11,一,健康,6.06
10070940,11,001,健康,6.25
10075768,11,有时间就多听听诗,健康,0.26
10094536,11,刘宇轩的专辑,健康,1.68
10106528,11,我们看书吧,故事,0.43
10109107,11,个人专辑,健康,1.54
10117127,11,练钢琴专辑,健康,4.98
10121451,11,无题,健康,3.59
10135421,11,alice冰冰个人专辑,护理,0.54
10141493,11,荒野求生,健康,5.33
10143847,11,田谭君作业,文学,0.73
10156989,11,好声音是练出来的曾嵘剑,健康,1.59
10160736,11,姜博的录音,家长升级,0.71
10163575,11,沉糙涩苦,健康,3.0
10168265,11,JohnsstoryinNewland,心理,0.03
10171928,11,memoir,健康,2.19
10172909,11,小蝌蚪找妈妈,健康,3.15
10175159,11,小乖乖yoyo个人专辑,健康,1.56
10176432,11,吕青纹个人专辑,健康,0.48
10178931,11,闹着玩的欢迎指正,故事,0.41
10179993,11,Bella,健康,1.25
10192390,11,水忠花,健康,3.44
10207512,11,高云长歌个人专辑,儿歌,9.16
10228694,11,郑盛泽,健康,3.02
10240456,11,额录着自己听听,健康,1.29
10243275,11,张奇琰,健康,2.7
10250127,11,刘思羽,健康,3.8
10253213,11,巨晔妈妈,健康,4.97
10253633,11,黄葛墨轩的小蝌蚪找妈妈,健康,0.13
10255486,11,机会来了不是被看好,健康,3.36
10256815,11,丘浩然28号鸟的天堂,健康,2.11
10258826,11,阮妹姊个人专辑,诗词,0.54
10258953,11,乐朗读,心理,4.09
10260322,11,朱心悦,心理,2.73
10266371,11,静好,健康,2.34
10275568,11,三班董怡君周末妈妈不在家读后感,家长升级,1.69
10276890,11,陈籽静的朗读,健康,2.57
10278171,11,王伊航专辑,健康,7.18
10278929,11,春风十里我会在这里等你,儿童成长,3.73
10279619,11,MM陈雪铭,家长升级,3.63
10281653,11,童言童羽,儿童成长,1.04
10283007,11,阿饭,健康,5.92
10283087,11,心恋深山月,心理,3.5
10297163,11,上学歌,儿歌,8.14
10300164,11,苦命的从小,健康,0.95
10305461,11,羊羊,健康,6.97
10312845,11,录音山中访友第六自然段,健康,1.22
10318339,11,雄音麾響让你的声音和思想一样有力量,健康,0.55
10335889,11,Justin个人专辑,心理,0.92
10340508,11,啦啦啦啦啦,健康,2.58
10342251,11,小事,故事,3.79
10354219,11,惠玲姑凉,健康,3.68
10357220,11,新月集飞鸟集,健康,2.72
10358339,11,暖暖,健康,6.32
10373838,11,赵艾坤个人专辑,健康,0.26
10385130,11,勤奋练习的小号桑,健康,3.96
10386971,11,Seven朱,健康,2.49
10405441,11,vivi麦子微课W1,家长升级,1.89
10406855,11,儿砸开头,健康,2.5
10409867,11,恒子的专辑,家长升级,5.65
10413772,11,大龙叔叔和辛心姐姐的专辑,心理,0.27
10420398,11,不如从头来过,健康,1.2
10421918,11,29张宸嫣,健康,2.63
10425315,11,但丁,健康,3.0
10430206,11,五上,健康,2.39
10443658,11,渐行渐远渐无你,心理,2.08
10446499,11,小猫,健康,6.26
10454625,11,冰心的声音,心理,4.19
10461312,11,刘宇涵专辑,健康,4.82
10583032,11,绿野仙踪,健康,1.85
10583218,11,Gina626,健康,1.36
10583227,11,Sherryshi个人专辑,心理,0.49
10586204,11,girlman,健康,1.62
10591065,11,TheseusGarden,心理,1.23
10595184,11,小李李李,健康,1.65
10623490,11,16班牛巍林雨巷,健康,0.02
10626724,11,日语3陈茜,健康,1.6
10629286,11,兔子坡,家长升级,2.44
10629373,11,繁星辰语,卡通,0.53
